File Name,Time,min,s
image_0004086.jpg,00:00.0,49,34.835
image_0004087.jpg,00:00.0,49,34.871
image_0004088.jpg,00:00.0,49,34.906
image_0004089.jpg,00:00.0,49,34.94
image_0004090.jpg,00:00.0,49,34.976
image_0004091.jpg,00:00.0,49,35.012
image_0004092.jpg,00:00.0,49,35.047
image_0004093.jpg,00:00.0,49,35.084
image_0004094.jpg,00:00.0,49,35.121
image_0004095.jpg,00:00.0,49,35.156
image_0004096.jpg,00:00.0,49,35.195
image_0004097.jpg,00:00.0,49,35.234
image_0004098.jpg,00:00.0,49,35.271
image_0004099.jpg,00:00.0,49,35.306
image_0004100.jpg,00:00.0,49,35.342
image_0004101.jpg,00:00.0,49,35.38
image_0004102.jpg,00:00.0,49,35.417
image_0004103.jpg,00:00.0,49,35.455
image_0004104.jpg,00:00.0,49,35.49
image_0004105.jpg,00:00.0,49,35.527
image_0004106.jpg,00:00.0,49,35.567
image_0004107.jpg,00:00.0,49,35.603
image_0004108.jpg,00:00.0,49,35.637
image_0004109.jpg,00:00.0,49,35.674
image_0004110.jpg,00:00.0,49,35.711
image_0004111.jpg,00:00.0,49,35.749
image_0004112.jpg,00:00.0,49,35.787
image_0004113.jpg,00:00.0,49,35.828
image_0004114.jpg,00:00.0,49,35.868
image_0004115.jpg,00:00.0,49,35.904
image_0004116.jpg,00:00.0,49,35.941
image_0004117.jpg,00:00.0,49,35.977
image_0004118.jpg,00:00.0,49,36.014
image_0004119.jpg,00:00.0,49,36.053
image_0004120.jpg,00:00.0,49,36.09
image_0004121.jpg,00:00.0,49,36.126
image_0004122.jpg,00:00.0,49,36.161
image_0004123.jpg,00:00.0,49,36.197
image_0004124.jpg,00:00.0,49,36.235
image_0004125.jpg,00:00.0,49,36.272
image_0004126.jpg,00:00.0,49,36.308
image_0004127.jpg,00:00.0,49,36.345
image_0004128.jpg,00:00.0,49,36.379
image_0004129.jpg,00:00.0,49,36.415
image_0004130.jpg,00:00.0,49,36.451
image_0004131.jpg,00:00.0,49,36.488
image_0004132.jpg,00:00.0,49,36.525
image_0004133.jpg,00:00.0,49,36.56
image_0004134.jpg,00:00.0,49,36.597
image_0004135.jpg,00:00.0,49,36.633
image_0004136.jpg,00:00.0,49,36.671
image_0004137.jpg,00:00.0,49,36.708
image_0004138.jpg,00:00.0,49,36.744
image_0004139.jpg,00:00.0,49,36.781
image_0004140.jpg,00:00.0,49,36.815
image_0004141.jpg,00:00.0,49,36.851
image_0004142.jpg,00:00.0,49,36.888
image_0004143.jpg,00:00.0,49,36.926
image_0004144.jpg,00:00.0,49,36.964
image_0004145.jpg,00:00.0,49,37.001
image_0004146.jpg,00:00.0,49,37.035
image_0004147.jpg,00:00.0,49,37.071
image_0004148.jpg,00:00.0,49,37.113
image_0004149.jpg,00:00.0,49,37.148
image_0004150.jpg,00:00.0,49,37.184
image_0004151.jpg,00:00.0,49,37.225
image_0004152.jpg,00:00.0,49,37.283
image_0004153.jpg,00:00.0,49,37.326
image_0004154.jpg,00:00.0,49,37.363
image_0004155.jpg,00:00.0,49,37.4
image_0004156.jpg,00:00.0,49,37.436
image_0004157.jpg,00:00.0,49,37.473
image_0004158.jpg,00:00.0,49,37.509
image_0004159.jpg,00:00.0,49,37.543
image_0004160.jpg,00:00.0,49,37.582
image_0004161.jpg,00:00.0,49,37.618
image_0004162.jpg,00:00.0,49,37.655
image_0004163.jpg,00:00.0,49,37.694
image_0004164.jpg,00:00.0,49,37.731
image_0004165.jpg,00:00.0,49,37.766
image_0004166.jpg,00:00.0,49,37.804
image_0004167.jpg,00:00.0,49,37.84
image_0004168.jpg,00:00.0,49,37.874
image_0004169.jpg,00:00.0,49,37.912
image_0004170.jpg,00:00.0,49,37.949
image_0004171.jpg,00:00.0,49,37.983
image_0004172.jpg,00:00.0,49,38.019
image_0004173.jpg,00:00.0,49,38.055
image_0004174.jpg,00:00.0,49,38.09
image_0004175.jpg,00:00.0,49,38.124
image_0004176.jpg,00:00.0,49,38.159
image_0004177.jpg,00:00.0,49,38.193
image_0004178.jpg,00:00.0,49,38.227
image_0004179.jpg,00:00.0,49,38.262
image_0004180.jpg,00:00.0,49,38.299
image_0004181.jpg,00:00.0,49,38.335
image_0004182.jpg,00:00.0,49,38.37
image_0004183.jpg,00:00.0,49,38.406
image_0004184.jpg,00:00.0,49,38.441
image_0004185.jpg,00:00.0,49,38.477
image_0004186.jpg,00:00.0,49,38.513
image_0004187.jpg,00:00.0,49,38.554
image_0004188.jpg,00:00.0,49,38.588
image_0004189.jpg,00:00.0,49,38.626
image_0004190.jpg,00:00.0,49,38.661
image_0004191.jpg,00:00.0,49,38.697
image_0004192.jpg,00:00.0,49,38.732
image_0004193.jpg,00:00.0,49,38.768
image_0004194.jpg,00:00.0,49,38.803
image_0004195.jpg,00:00.0,49,38.838
image_0004196.jpg,00:00.0,49,38.875
image_0004197.jpg,00:00.0,49,38.909
image_0004198.jpg,00:00.0,49,38.946
image_0004199.jpg,00:00.0,49,38.981
image_0004200.jpg,00:00.0,49,39.017
image_0004201.jpg,00:00.0,49,39.053
image_0004202.jpg,00:00.0,49,39.094
image_0004203.jpg,00:00.0,49,39.133
image_0004204.jpg,00:00.0,49,39.17
image_0004205.jpg,00:00.0,49,39.205
image_0004206.jpg,00:00.0,49,39.24
image_0004207.jpg,00:00.0,49,39.274
image_0004208.jpg,00:00.0,49,39.311
image_0004209.jpg,00:00.0,49,39.346
image_0004210.jpg,00:00.0,49,39.384
image_0004211.jpg,00:00.0,49,39.418
image_0004212.jpg,00:00.0,49,39.454
image_0004213.jpg,00:00.0,49,39.489
image_0004214.jpg,00:00.0,49,39.523
image_0004215.jpg,00:00.0,49,39.56
image_0004216.jpg,00:00.0,49,39.595
image_0004217.jpg,00:00.0,49,39.63
image_0004218.jpg,00:00.0,49,39.667
image_0004219.jpg,00:00.0,49,39.701
image_0004220.jpg,00:00.0,49,39.737
image_0004221.jpg,00:00.0,49,39.77
image_0004222.jpg,00:00.0,49,39.806
image_0004223.jpg,00:00.0,49,39.842
image_0004224.jpg,00:00.0,49,39.877
image_0004225.jpg,00:00.0,49,39.913
image_0004226.jpg,00:00.0,49,39.949
image_0004227.jpg,00:00.0,49,39.984
image_0004228.jpg,00:00.0,49,40.02
image_0004229.jpg,00:00.0,49,40.057
image_0004230.jpg,00:00.0,49,40.095
image_0004231.jpg,00:00.0,49,40.131
image_0004232.jpg,00:00.0,49,40.169
image_0004233.jpg,00:00.0,49,40.205
image_0004234.jpg,00:00.0,49,40.242
image_0004235.jpg,00:00.0,49,40.278
image_0004236.jpg,00:00.0,49,40.314
image_0004237.jpg,00:00.0,49,40.394
image_0004238.jpg,00:00.0,49,40.444
image_0004239.jpg,00:00.0,49,40.48
image_0004240.jpg,00:00.0,49,40.516
image_0004241.jpg,00:00.0,49,40.552
image_0004242.jpg,00:00.0,49,40.586
image_0004243.jpg,00:00.0,49,40.622
image_0004244.jpg,00:00.0,49,40.658
image_0004245.jpg,00:00.0,49,40.694
image_0004246.jpg,00:00.0,49,40.732
image_0004247.jpg,00:00.0,49,40.771
image_0004248.jpg,00:00.0,49,40.804
image_0004249.jpg,00:00.0,49,40.84
image_0004250.jpg,00:00.0,49,40.874
image_0004251.jpg,00:00.0,49,40.911
image_0004252.jpg,00:00.0,49,40.945
image_0004253.jpg,00:00.0,49,40.98
image_0004254.jpg,00:00.0,49,41.017
image_0004255.jpg,00:00.0,49,41.053
image_0004256.jpg,00:00.0,49,41.087
image_0004257.jpg,00:00.0,49,41.123
image_0004258.jpg,00:00.0,49,41.159
image_0004259.jpg,00:00.0,49,41.196
image_0004260.jpg,00:00.0,49,41.234
image_0004261.jpg,00:00.0,49,41.271
image_0004262.jpg,00:00.0,49,41.308
image_0004263.jpg,00:00.0,49,41.343
image_0004264.jpg,00:00.0,49,41.379
image_0004265.jpg,00:00.0,49,41.42
image_0004266.jpg,00:00.0,49,41.457
image_0004267.jpg,00:00.0,49,41.494
image_0004268.jpg,00:00.0,49,41.53
image_0004269.jpg,00:00.0,49,41.567
image_0004270.jpg,00:00.0,49,41.604
image_0004271.jpg,00:00.0,49,41.638
image_0004272.jpg,00:00.0,49,41.673
image_0004273.jpg,00:00.0,49,41.709
image_0004274.jpg,00:00.0,49,41.746
image_0004275.jpg,00:00.0,49,41.782
image_0004276.jpg,00:00.0,49,41.817
image_0004277.jpg,00:00.0,49,41.851
image_0004278.jpg,00:00.0,49,41.886
image_0004279.jpg,00:00.0,49,41.924
image_0004280.jpg,00:00.0,49,41.963
image_0004281.jpg,00:00.0,49,41.999
image_0004282.jpg,00:00.0,49,42.034
image_0004283.jpg,00:00.0,49,42.068
image_0004284.jpg,00:00.0,49,42.104
image_0004285.jpg,00:00.0,49,42.141
image_0004286.jpg,00:00.0,49,42.183
image_0004287.jpg,00:00.0,49,42.225
image_0004288.jpg,00:00.0,49,42.261
image_0004289.jpg,00:00.0,49,42.296
image_0004290.jpg,00:00.0,49,42.331
image_0004291.jpg,00:00.0,49,42.366
image_0004292.jpg,00:00.0,49,42.401
image_0004293.jpg,00:00.0,49,42.436
image_0004294.jpg,00:00.0,49,42.471
image_0004295.jpg,00:00.0,49,42.506
image_0004296.jpg,00:00.0,49,42.539
image_0004297.jpg,00:00.0,49,42.575
image_0004298.jpg,00:00.0,49,42.61
image_0004299.jpg,00:00.0,49,42.646
image_0004300.jpg,00:00.0,49,42.68
image_0004301.jpg,00:00.0,49,42.714
image_0004302.jpg,00:00.0,49,42.748
image_0004303.jpg,00:00.0,49,42.784
image_0004304.jpg,00:00.0,49,42.82
image_0004305.jpg,00:00.0,49,42.858
image_0004306.jpg,00:00.0,49,42.895
image_0004307.jpg,00:00.0,49,42.931
image_0004308.jpg,00:00.0,49,42.967
image_0004309.jpg,00:00.0,49,43.001
image_0004310.jpg,00:00.0,49,43.036
image_0004311.jpg,00:00.0,49,43.07
image_0004312.jpg,00:00.0,49,43.106
image_0004313.jpg,00:00.0,49,43.146
image_0004314.jpg,00:00.0,49,43.183
image_0004315.jpg,00:00.0,49,43.218
image_0004316.jpg,00:00.0,49,43.255
image_0004317.jpg,00:00.0,49,43.293
image_0004318.jpg,00:00.0,49,43.329
image_0004319.jpg,00:00.0,49,43.366
image_0004320.jpg,00:00.0,49,43.403
image_0004321.jpg,00:00.0,49,43.439
image_0004322.jpg,00:00.0,49,43.475
image_0004323.jpg,00:00.0,49,43.509
image_0004324.jpg,00:00.0,49,43.543
image_0004325.jpg,00:00.0,49,43.579
image_0004326.jpg,00:00.0,49,43.618
image_0004327.jpg,00:00.0,49,43.654
image_0004328.jpg,00:00.0,49,43.707
image_0004329.jpg,00:00.0,49,43.745
image_0004330.jpg,00:00.0,49,43.782
image_0004331.jpg,00:00.0,49,43.817
image_0004332.jpg,00:00.0,49,43.854
image_0004333.jpg,00:00.0,49,43.888
image_0004334.jpg,00:00.0,49,43.923
image_0004335.jpg,00:00.0,49,43.957
image_0004336.jpg,00:00.0,49,43.993
image_0004337.jpg,00:00.0,49,44.029
image_0004338.jpg,00:00.0,49,44.065
image_0004339.jpg,00:00.0,49,44.107
image_0004340.jpg,00:00.0,49,44.146
image_0004341.jpg,00:00.0,49,44.182
image_0004342.jpg,00:00.0,49,44.219
image_0004343.jpg,00:00.0,49,44.255
image_0004344.jpg,00:00.0,49,44.29
image_0004345.jpg,00:00.0,49,44.325
image_0004346.jpg,00:00.0,49,44.361
image_0004347.jpg,00:00.0,49,44.395
image_0004348.jpg,00:00.0,49,44.431
image_0004349.jpg,00:00.0,49,44.469
image_0004350.jpg,00:00.0,49,44.506
image_0004351.jpg,00:00.0,49,44.548
image_0004352.jpg,00:00.0,49,44.586
image_0004353.jpg,00:00.0,49,44.623
image_0004354.jpg,00:00.0,49,44.659
image_0004355.jpg,00:00.0,49,44.699
image_0004356.jpg,00:00.0,49,44.738
image_0004357.jpg,00:00.0,49,44.777
image_0004358.jpg,00:00.0,49,44.815
image_0004359.jpg,00:00.0,49,44.853
image_0004360.jpg,00:00.0,49,44.89
image_0004361.jpg,00:00.0,49,44.929
image_0004362.jpg,00:00.0,49,44.968
image_0004363.jpg,00:00.0,49,45.005
image_0004364.jpg,00:00.0,49,45.043
image_0004365.jpg,00:00.0,49,45.079
image_0004366.jpg,00:00.0,49,45.114
image_0004367.jpg,00:00.0,49,45.151
image_0004368.jpg,00:00.0,49,45.185
image_0004369.jpg,00:00.0,49,45.222
image_0004370.jpg,00:00.0,49,45.256
image_0004371.jpg,00:00.0,49,45.292
image_0004372.jpg,00:00.0,49,45.328
image_0004373.jpg,00:00.0,49,45.365
image_0004374.jpg,00:00.0,49,45.401
image_0004375.jpg,00:00.0,49,45.445
image_0004376.jpg,00:00.0,49,45.483
image_0004377.jpg,00:00.0,49,45.523
image_0004378.jpg,00:00.0,49,45.564
image_0004379.jpg,00:00.0,49,45.602
image_0004380.jpg,00:00.0,49,45.636
image_0004381.jpg,00:00.0,49,45.674
image_0004382.jpg,00:00.0,49,45.708
image_0004383.jpg,00:00.0,49,45.742
image_0004384.jpg,00:00.0,49,45.778
image_0004385.jpg,00:00.0,49,45.813
image_0004386.jpg,00:00.0,49,45.849
image_0004387.jpg,00:00.0,49,45.885
image_0004388.jpg,00:00.0,49,45.92
image_0004389.jpg,00:00.0,49,45.956
image_0004390.jpg,00:00.0,49,45.991
image_0004391.jpg,00:00.0,49,46.024
image_0004392.jpg,00:00.0,49,46.06
image_0004393.jpg,00:00.0,49,46.095
image_0004394.jpg,00:00.0,49,46.13
image_0004395.jpg,00:00.0,49,46.166
image_0004396.jpg,00:00.0,49,46.2
image_0004397.jpg,00:00.0,49,46.236
image_0004398.jpg,00:00.0,49,46.272
image_0004399.jpg,00:00.0,49,46.307
image_0004400.jpg,00:00.0,49,46.344
image_0004401.jpg,00:00.0,49,46.378
image_0004402.jpg,00:00.0,49,46.413
image_0004403.jpg,00:00.0,49,46.449
image_0004404.jpg,00:00.0,49,46.484
image_0004405.jpg,00:00.0,49,46.519
image_0004406.jpg,00:00.0,49,46.556
image_0004407.jpg,00:00.0,49,46.591
image_0004408.jpg,00:00.0,49,46.626
image_0004409.jpg,00:00.0,49,46.666
image_0004410.jpg,00:00.0,49,46.701
image_0004411.jpg,00:00.0,49,46.736
image_0004412.jpg,00:00.0,49,46.771
image_0004413.jpg,00:00.0,49,46.807
image_0004414.jpg,00:00.0,49,46.841
image_0004415.jpg,00:00.0,49,46.878
image_0004416.jpg,00:00.0,49,46.919
image_0004417.jpg,00:00.0,49,46.959
image_0004418.jpg,00:00.0,49,46.996
image_0004419.jpg,00:00.0,49,47.032
image_0004420.jpg,00:00.0,49,47.068
image_0004421.jpg,00:00.0,49,47.102
image_0004422.jpg,00:00.0,49,47.136
image_0004423.jpg,00:00.0,49,47.172
image_0004424.jpg,00:00.0,49,47.208
image_0004425.jpg,00:00.0,49,47.242
image_0004426.jpg,00:00.0,49,47.278
image_0004427.jpg,00:00.0,49,47.312
image_0004428.jpg,00:00.0,49,47.348
image_0004429.jpg,00:00.0,49,47.382
image_0004430.jpg,00:00.0,49,47.417
image_0004431.jpg,00:00.0,49,47.453
image_0004432.jpg,00:00.0,49,47.487
image_0004433.jpg,00:00.0,49,47.526
image_0004434.jpg,00:00.0,49,47.567
image_0004435.jpg,00:00.0,49,47.604
image_0004436.jpg,00:00.0,49,47.641
image_0004437.jpg,00:00.0,49,47.679
image_0004438.jpg,00:00.0,49,47.716
image_0004439.jpg,00:00.0,49,47.752
image_0004440.jpg,00:00.0,49,47.79
image_0004441.jpg,00:00.0,49,47.825
image_0004442.jpg,00:00.0,49,47.864
image_0004443.jpg,00:00.0,49,47.903
image_0004444.jpg,00:00.0,49,47.95
image_0004445.jpg,00:00.0,49,47.986
image_0004446.jpg,00:00.0,49,48.023
image_0004447.jpg,00:00.0,49,48.058
image_0004448.jpg,00:00.0,49,48.094
image_0004449.jpg,00:00.0,49,48.132
image_0004450.jpg,00:00.0,49,48.166
image_0004451.jpg,00:00.0,49,48.202
image_0004452.jpg,00:00.0,49,48.236
image_0004453.jpg,00:00.0,49,48.273
image_0004454.jpg,00:00.0,49,48.308
image_0004455.jpg,00:00.0,49,48.344
image_0004456.jpg,00:00.0,49,48.378
image_0004457.jpg,00:00.0,49,48.414
image_0004458.jpg,00:00.0,49,48.449
image_0004459.jpg,00:00.0,49,48.485
image_0004460.jpg,00:00.0,49,48.519
image_0004461.jpg,00:00.0,49,48.557
image_0004462.jpg,00:00.0,49,48.594
image_0004463.jpg,00:00.0,49,48.63
image_0004464.jpg,00:00.0,49,48.667
image_0004465.jpg,00:00.0,49,48.703
image_0004466.jpg,00:00.0,49,48.738
image_0004467.jpg,00:00.0,49,48.772
image_0004468.jpg,00:00.0,49,48.809
image_0004469.jpg,00:00.0,49,48.848
image_0004470.jpg,00:00.0,49,48.884
image_0004471.jpg,00:00.0,49,48.919
image_0004472.jpg,00:00.0,49,48.957
image_0004473.jpg,00:00.0,49,48.993
image_0004474.jpg,00:00.0,49,49.029
image_0004475.jpg,00:00.0,49,49.066
image_0004476.jpg,00:00.0,49,49.103
image_0004477.jpg,00:00.0,49,49.14
image_0004478.jpg,00:00.0,49,49.173
image_0004479.jpg,00:00.0,49,49.209
image_0004480.jpg,00:00.0,49,49.244
image_0004481.jpg,00:00.0,49,49.279
image_0004482.jpg,00:00.0,49,49.317
image_0004483.jpg,00:00.0,49,49.354
image_0004484.jpg,00:00.0,49,49.392
image_0004485.jpg,00:00.0,49,49.43
image_0004486.jpg,00:00.0,49,49.465
image_0004487.jpg,00:00.0,49,49.503
image_0004488.jpg,00:00.0,49,49.54
image_0004489.jpg,00:00.0,49,49.577
image_0004490.jpg,00:00.0,49,49.614
image_0004491.jpg,00:00.0,49,49.652
image_0004492.jpg,00:00.0,49,49.699
image_0004493.jpg,00:00.0,49,49.736
image_0004494.jpg,00:00.0,49,49.771
image_0004495.jpg,00:00.0,49,49.805
image_0004496.jpg,00:00.0,49,49.842
image_0004497.jpg,00:00.0,49,49.879
image_0004498.jpg,00:00.0,49,49.916
image_0004499.jpg,00:00.0,49,49.951
image_0004500.jpg,00:00.0,49,49.985
image_0004501.jpg,00:00.0,49,50.02
image_0004502.jpg,00:00.0,49,50.057
image_0004503.jpg,00:00.0,49,50.095
image_0004504.jpg,00:00.0,49,50.13
image_0004505.jpg,00:00.0,49,50.164
image_0004506.jpg,00:00.0,49,50.199
image_0004507.jpg,00:00.0,49,50.234
image_0004508.jpg,00:00.0,49,50.27
image_0004509.jpg,00:00.0,49,50.304
image_0004510.jpg,00:00.0,49,50.339
image_0004511.jpg,00:00.0,49,50.377
image_0004512.jpg,00:00.0,49,50.412
image_0004513.jpg,00:00.0,49,50.449
image_0004514.jpg,00:00.0,49,50.484
image_0004515.jpg,00:00.0,49,50.518
image_0004516.jpg,00:00.0,49,50.555
image_0004517.jpg,00:00.0,49,50.589
image_0004518.jpg,00:00.0,49,50.626
image_0004519.jpg,00:00.0,49,50.662
image_0004520.jpg,00:00.0,49,50.7
image_0004521.jpg,00:00.0,49,50.736
image_0004522.jpg,00:00.0,49,50.771
image_0004523.jpg,00:00.0,49,50.806
image_0004524.jpg,00:00.0,49,50.841
image_0004525.jpg,00:00.0,49,50.875
image_0004526.jpg,00:00.0,49,50.91
image_0004527.jpg,00:00.0,49,50.946
image_0004528.jpg,00:00.0,49,50.979
image_0004529.jpg,00:00.0,49,51.017
image_0004530.jpg,00:00.0,49,51.052
image_0004531.jpg,00:00.0,49,51.087
image_0004532.jpg,00:00.0,49,51.125
image_0004533.jpg,00:00.0,49,51.165
image_0004534.jpg,00:00.0,49,51.209
image_0004535.jpg,00:00.0,49,51.244
image_0004536.jpg,00:00.0,49,51.278
image_0004537.jpg,00:00.0,49,51.315
image_0004538.jpg,00:00.0,49,51.352
image_0004539.jpg,00:00.0,49,51.392
image_0004540.jpg,00:00.0,49,51.429
image_0004541.jpg,00:00.0,49,51.464
image_0004542.jpg,00:00.0,49,51.5
image_0004543.jpg,00:00.0,49,51.535
image_0004544.jpg,00:00.0,49,51.572
image_0004545.jpg,00:00.0,49,51.607
image_0004546.jpg,00:00.0,49,51.645
image_0004547.jpg,00:00.0,49,51.68
image_0004548.jpg,00:00.0,49,51.722
image_0004549.jpg,00:00.0,49,51.759
image_0004550.jpg,00:00.0,49,51.793
image_0004551.jpg,00:00.0,49,51.829
image_0004552.jpg,00:00.0,49,51.868
image_0004553.jpg,00:00.0,49,51.908
image_0004554.jpg,00:00.0,49,51.953
image_0004555.jpg,00:00.0,49,51.988
image_0004556.jpg,00:00.0,49,52.027
image_0004557.jpg,00:00.0,49,52.065
image_0004558.jpg,00:00.0,49,52.103
image_0004559.jpg,00:00.0,49,52.145
image_0004560.jpg,00:00.0,49,52.186
image_0004561.jpg,00:00.0,49,52.225
image_0004562.jpg,00:00.0,49,52.263
image_0004563.jpg,00:00.0,49,52.299
image_0004564.jpg,00:00.0,49,52.336
image_0004565.jpg,00:00.0,49,52.373
image_0004566.jpg,00:00.0,49,52.41
image_0004567.jpg,00:00.0,49,52.447
image_0004568.jpg,00:00.0,49,52.485
image_0004569.jpg,00:00.0,49,52.522
image_0004570.jpg,00:00.0,49,52.559
image_0004571.jpg,00:00.0,49,52.595
image_0004572.jpg,00:00.0,49,52.632
image_0004573.jpg,00:00.0,49,52.667
image_0004574.jpg,00:00.0,49,52.703
image_0004575.jpg,00:00.0,49,52.741
image_0004576.jpg,00:00.0,49,52.775
image_0004577.jpg,00:00.0,49,52.822
image_0004578.jpg,00:00.0,49,52.857
image_0004579.jpg,00:00.0,49,52.894
image_0004580.jpg,00:00.0,49,52.929
image_0004581.jpg,00:00.0,49,52.967
image_0004582.jpg,00:00.0,49,53.003
image_0004583.jpg,00:00.0,49,53.039
image_0004584.jpg,00:00.0,49,53.075
image_0004585.jpg,00:00.0,49,53.112
image_0004586.jpg,00:00.0,49,53.152
image_0004587.jpg,00:00.0,49,53.217
image_0004588.jpg,00:00.0,49,53.258
image_0004589.jpg,00:00.0,49,53.297
image_0004590.jpg,00:00.0,49,53.333
image_0004591.jpg,00:00.0,49,53.371
image_0004592.jpg,00:00.0,49,53.407
image_0004593.jpg,00:00.0,49,53.445
image_0004594.jpg,00:00.0,49,53.481
image_0004595.jpg,00:00.0,49,53.52
image_0004596.jpg,00:00.0,49,53.556
image_0004597.jpg,00:00.0,49,53.591
image_0004598.jpg,00:00.0,49,53.627
image_0004599.jpg,00:00.0,49,53.662
image_0004600.jpg,00:00.0,49,53.697
image_0004601.jpg,00:00.0,49,53.732
image_0004602.jpg,00:00.0,49,53.771
image_0004603.jpg,00:00.0,49,53.812
image_0004604.jpg,00:00.0,49,53.847
image_0004605.jpg,00:00.0,49,53.882
image_0004606.jpg,00:00.0,49,53.922
image_0004607.jpg,00:00.0,49,53.964
image_0004608.jpg,00:00.0,49,53.998
image_0004609.jpg,00:00.0,49,54.035
image_0004610.jpg,00:00.0,49,54.072
image_0004611.jpg,00:00.0,49,54.113
image_0004612.jpg,00:00.0,49,54.151
image_0004613.jpg,00:00.0,49,54.189
image_0004614.jpg,00:00.0,49,54.227
image_0004615.jpg,00:00.0,49,54.263
image_0004616.jpg,00:00.0,49,54.301
image_0004617.jpg,00:00.0,49,54.336
image_0004618.jpg,00:00.0,49,54.373
image_0004619.jpg,00:00.0,49,54.409
image_0004620.jpg,00:00.0,49,54.448
image_0004621.jpg,00:00.0,49,54.489
image_0004622.jpg,00:00.0,49,54.525
image_0004623.jpg,00:00.0,49,54.562
image_0004624.jpg,00:00.0,49,54.599
image_0004625.jpg,00:00.0,49,54.636
image_0004626.jpg,00:00.0,49,54.671
image_0004627.jpg,00:00.0,49,54.711
image_0004628.jpg,00:00.0,49,54.747
image_0004629.jpg,00:00.0,49,54.783
image_0004630.jpg,00:00.0,49,54.818
image_0004631.jpg,00:00.0,49,54.854
image_0004632.jpg,00:00.0,49,54.889
image_0004633.jpg,00:00.0,49,54.927
image_0004634.jpg,00:00.0,49,54.965
image_0004635.jpg,00:00.0,49,55.002
image_0004636.jpg,00:00.0,49,55.037
image_0004637.jpg,00:00.0,49,55.072
image_0004638.jpg,00:00.0,49,55.11
image_0004639.jpg,00:00.0,49,55.147
image_0004640.jpg,00:00.0,49,55.182
image_0004641.jpg,00:00.0,49,55.216
image_0004642.jpg,00:00.0,49,55.255
image_0004643.jpg,00:00.0,49,55.292
image_0004644.jpg,00:00.0,49,55.328
image_0004645.jpg,00:00.0,49,55.365
image_0004646.jpg,00:00.0,49,55.4
image_0004647.jpg,00:00.0,49,55.434
image_0004648.jpg,00:00.0,49,55.471
image_0004649.jpg,00:00.0,49,55.507
image_0004650.jpg,00:00.0,49,55.541
image_0004651.jpg,00:00.0,49,55.576
image_0004652.jpg,00:00.0,49,55.614
image_0004653.jpg,00:00.0,49,55.651
image_0004654.jpg,00:00.0,49,55.687
image_0004655.jpg,00:00.0,49,55.723
image_0004656.jpg,00:00.0,49,55.761
image_0004657.jpg,00:00.0,49,55.801
image_0004658.jpg,00:00.0,49,55.836
image_0004659.jpg,00:00.0,49,55.873
image_0004660.jpg,00:00.0,49,55.908
image_0004661.jpg,00:00.0,49,55.944
image_0004662.jpg,00:00.0,49,55.979
image_0004663.jpg,00:00.0,49,56.018
image_0004664.jpg,00:00.0,49,56.063
image_0004665.jpg,00:00.0,49,56.099
image_0004666.jpg,00:00.0,49,56.135
image_0004667.jpg,00:00.0,49,56.176
image_0004668.jpg,00:00.0,49,56.214
image_0004669.jpg,00:00.0,49,56.25
image_0004670.jpg,00:00.0,49,56.29
image_0004671.jpg,00:00.0,49,56.326
image_0004672.jpg,00:00.0,49,56.362
image_0004673.jpg,00:00.0,49,56.401
image_0004674.jpg,00:00.0,49,56.435
image_0004675.jpg,00:00.0,49,56.47
image_0004676.jpg,00:00.0,49,56.504
image_0004677.jpg,00:00.0,49,56.539
image_0004678.jpg,00:00.0,49,56.574
image_0004679.jpg,00:00.0,49,56.609
image_0004680.jpg,00:00.0,49,56.645
image_0004681.jpg,00:00.0,49,56.681
image_0004682.jpg,00:00.0,49,56.716
image_0004683.jpg,00:00.0,49,56.75
image_0004684.jpg,00:00.0,49,56.787
image_0004685.jpg,00:00.0,49,56.823
image_0004686.jpg,00:00.0,49,56.86
image_0004687.jpg,00:00.0,49,56.897
image_0004688.jpg,00:00.0,49,56.931
image_0004689.jpg,00:00.0,49,56.969
image_0004690.jpg,00:00.0,49,57.004
image_0004691.jpg,00:00.0,49,57.04
image_0004692.jpg,00:00.0,49,57.073
image_0004693.jpg,00:00.0,49,57.111
image_0004694.jpg,00:00.0,49,57.148
image_0004695.jpg,00:00.0,49,57.185
image_0004696.jpg,00:00.0,49,57.222
image_0004697.jpg,00:00.0,49,57.258
image_0004698.jpg,00:00.0,49,57.296
image_0004699.jpg,00:00.0,49,57.331
image_0004700.jpg,00:00.0,49,57.366
image_0004701.jpg,00:00.0,49,57.402
image_0004702.jpg,00:00.0,49,57.438
image_0004703.jpg,00:00.0,49,57.476
image_0004704.jpg,00:00.0,49,57.51
image_0004705.jpg,00:00.0,49,57.546
image_0004706.jpg,00:00.0,49,57.58
image_0004707.jpg,00:00.0,49,57.617
image_0004708.jpg,00:00.0,49,57.652
image_0004709.jpg,00:00.0,49,57.687
image_0004710.jpg,00:00.0,49,57.722
image_0004711.jpg,00:00.0,49,57.758
image_0004712.jpg,00:00.0,49,57.792
image_0004713.jpg,00:00.0,49,57.827
image_0004714.jpg,00:00.0,49,57.864
image_0004715.jpg,00:00.0,49,57.9
image_0004716.jpg,00:00.0,49,57.936
image_0004717.jpg,00:00.0,49,57.97
image_0004718.jpg,00:00.0,49,58.01
image_0004719.jpg,00:00.0,49,58.047
image_0004720.jpg,00:00.0,49,58.085
